ocean_delay_days,cost_increase_pct,current_stock_days,order_qty,optimal_air_qty
16,0.2227027142889174,20,20000,1826
0,0.1775473831815949,5,13773,652
44,0.24783067201754416,21,20000,19833
29,0.43516451727704714,6,13773,13394
40,0.38793071932932593,8,20000,20000
2,0.041994750694579475,5,13773,2001
10,0.44515459888728215,12,20000,3554
23,0.2358835755749118,24,13773,2762
21,0.3719310724429992,26,13773,1032
43,0.07001961563217607,4,20000,20000
44,0.33535976285352403,6,20000,20000
25,0.11816300880472896,21,13773,4947
12,0.21919044857046577,16,13773,1714
0,0.008431435041052204,26,20000,0
23,0.07580531896523801,22,20000,4989
9,0.04604024656180988,27,20000,0
34,0.11987208646912922,19,20000,14333
23,0.050009045012161135,17,13773,6099
27,0.34595501330978096,17,13773,7344
35,0.014519951104609685,11,13773,13773
15,0.308870250312499,2,20000,13920
39,0.07035391541278713,24,20000,14741
15,0.47258072858894845,12,20000,6480
16,0.46654703655492713,18,13773,2573
14,0.11275155126048131,25,20000,0
15,0.30721064911151474,16,13773,2498
14,0.014002659736229217,26,20000,15
33,0.46589427152558704,8,13773,13773
10,0.26149365409585484,26,13773,0
0,0.021611575708889497,27,13773,0
14,0.1712499965040687,7,20000,9304
25,0.0384247309306171,16,20000,10189
3,0.19647221968667994,16,20000,0
42,0.33496317108066154,8,20000,20000
4,0.2349449540207198,4,13773,3355
34,0.19186108735972723,15,13773,11937
12,0.0595785227702324,10,20000,6490
9,0.12246952284682816,4,20000,7728
10,0.050071643869175564,7,20000,6931
17,0.4037493658283304,21,20000,2264
33,0.06761991399236128,10,13773,13773
38,0.29768668327444675,2,20000,20000
40,0.17137020679442294,10,13773,13773
41,0.11298919232759175,13,13773,13773
22,0.3197342197460519,5,13773,11306
6,0.22850115468847032,27,20000,22
38,0.20007273364227957,17,20000,18305
2,0.2964260024461108,6,20000,2357
11,0.24563381424500036,18,20000,0
6,0.1517421042757804,18,13773,15
25,0.27953064388262583,7,20000,15913
32,0.3347492882753473,27,13773,5484
36,0.013346579293427141,16,20000,18380
14,0.23293586445383768,2,13773,8534
1,0.028841642291771885,14,13773,0
40,0.09320270703405553,17,13773,13773
6,0.28025436703898654,3,20000,6143
31,0.43309445763279036,20,13773,8444
3,0.4414028395942424,24,13773,0
19,0.03497200506931564,3,20000,15357
35,0.2095525431433533,22,13773,9891
31,0.29150324150227563,26,20000,8075
27,0.0735349522751717,13,20000,13598
12,0.38271610837238584,13,13773,2789
0,0.3721176292186194,27,13773,222
34,0.4516705068533973,9,20000,20000
29,0.004243006041721509,13,13773,10555
35,0.10834212199450133,25,20000,10813
24,0.4135933571226609,12,20000,12674
15,0.3352900254134677,3,13773,9186
18,0.4471949268492454,2,20000,15203
0,0.02858982726513326,26,13773,23
4,0.2984819828582214,27,13773,83
21,0.2845232874468371,5,20000,15436
23,0.017837208180266184,10,13773,9226
42,0.25676103845624176,8,13773,13773
44,0.3047601556549621,23,13773,12910
36,0.09564658710105362,27,13773,7155
35,0.13666479156233147,26,13773,7003
35,0.3201736731488685,11,13773,13773
3,0.23415047379997916,21,20000,41
35,0.4290068287841634,15,13773,11864
17,0.17119088300459417,2,20000,14546
15,0.13332982919410058,6,20000,11069
40,0.4924329701724214,14,13773,13773
17,0.4555678850650417,7,13773,7854
21,0.014496372499489929,23,20000,2971
1,0.38536430765328294,18,20000,492
20,0.05516738691260148,16,13773,5259
35,0.013742597414685476,8,20000,20000
43,0.13684775798317445,9,20000,20000
38,0.13467293953055215,22,13773,10148
38,0.40965938117348233,3,20000,20000
28,0.3553336229714176,19,20000,10638
25,0.49080471366600714,22,13773,4363
20,0.35575645015590923,24,13773,1436
16,0.20912777662802395,8,13773,6383
15,0.3494638304726084,21,13773,292
30,0.49972953359320105,17,20000,13792
8,0.35507094128126404,20,20000,429
30,0.38084067799015914,10,20000,18501
13,0.4691825075951297,13,20000,5344
36,0.056825630655841675,15,20000,18545
1,0.35239214672386343,8,13773,0
13,0.4254029789837245,3,20000,11664
32,0.4771893001104465,18,20000,13665
34,0.10548464485584969,12,13773,13773
38,0.2519645038621221,19,20000,17358
19,0.3402774238222409,13,20000,9157
1,0.12373386475066872,4,13773,1790
40,0.300236431625137,22,13773,11273
18,0.12878939124899969,15,20000,6884
36,0.16672851026582364,16,13773,12542
17,0.22075934825543253,20,20000,2323
15,0.2645950493732835,11,20000,7322
3,0.2246829358125753,10,13773,0
11,0.2465977598939646,11,20000,4727
28,0.1492943781441463,21,13773,6416
6,0.0794825470113153,24,13773,40
13,0.023674988663419716,5,20000,10004
11,0.09798936124583385,20,20000,0
34,0.2909718207528915,11,13773,13773
4,0.3930577239015662,18,13773,0
16,0.08462379872144726,13,13773,5085
41,0.05427767888632423,26,13773,10095
31,0.3746451802746251,2,20000,20000
9,0.15257916526864485,12,13773,1676
42,0.47574971961367624,14,20000,20000
16,0.3571589853051865,2,13773,9917
4,0.16337802362151543,2,13773,4359
44,0.14477137389685246,22,20000,19296
41,0.2618491931356545,17,20000,20000
8,0.039572334139104715,8,13773,3056
32,0.058838256322649496,24,20000,9973
35,0.08792894065809626,11,20000,20000
35,0.3873617966522801,17,20000,16285
17,0.25692867963456123,2,20000,14922
8,0.005283561387221469,23,13773,0
28,0.3367582637360545,10,20000,17209
13,0.21184508933024854,7,13773,5918
24,0.25542618248189897,16,13773,6939
14,0.10705812170646778,5,13773,7168
5,0.2758911141970518,16,13773,453
41,0.4895766198757443,11,20000,20000
28,0.03672234550288073,26,13773,4071
14,0.14195869983221532,17,13773,1550
28,0.12149879643041489,14,20000,14113
3,0.1242746553755898,20,20000,0
17,0.18935317878268865,27,20000,0
43,0.40905489237208376,21,13773,13299
38,0.4564293449821937,5,20000,20000
15,0.10110754372948666,21,13773,953
10,0.2714749689740564,23,13773,70
13,0.31844948608274015,17,13773,1212
2,0.26091373718192246,12,20000,137
41,0.21703819709845978,16,13773,13773
37,0.09598775292961892,12,13773,13773
44,0.24410967959961927,24,20000,17999
41,0.20060741385566444,26,13773,10238
17,0.39778168125113483,12,20000,8178
19,0.3818021795814976,4,20000,14651
24,0.06699934060283536,25,20000,5055
37,0.04425952628153379,25,20000,12942
12,0.4540769716137515,18,20000,42
3,0.26775419448224885,6,20000,2562
13,0.42890046864129533,14,13773,2748
32,0.029075560283200574,11,20000,18849
27,0.26325780826081513,6,13773,13405
36,0.2697132572881182,13,13773,13557
7,0.43035101627107497,9,13773,2640
43,0.04880499911485375,25,13773,11538
33,0.12022278183795465,13,20000,18098
43,0.20326915694350656,17,13773,13773
4,0.4329207377099711,3,20000,4834
4,0.4694416575352835,4,13773,3374
30,0.49636230979681395,19,20000,12495
44,0.47959674322926077,18,20000,20000
8,0.0029708779221772064,3,13773,5509
41,0.02385417072693602,27,20000,14203
31,0.07380340957879433,23,20000,9412
32,0.17443104838513657,13,20000,17434
2,0.41495901549347936,18,20000,0
29,0.44632809766774023,7,13773,13734
11,0.09341720314729152,18,13773,0
28,0.30983207580985433,3,13773,13773
2,0.4586809925326383,9,13773,0
25,0.2318658679656604,15,20000,11297
29,0.05177178597639198,7,13773,13098
8,0.22890682504231247,10,13773,2179
25,0.18789745114402862,2,20000,19656
1,0.2888289980330035,6,20000,1124
2,0.21932934220355182,8,13773,233
3,0.00867296342685897,10,13773,0
24,0.4969988667068356,15,13773,7310
12,0.27177011886528546,10,20000,5128
38,0.23681537774230477,5,13773,13773
43,0.477308685752027,21,20000,19705
34,0.07793018379353855,16,20000,16892
22,0.09461880127262412,5,13773,10758
8,0.40400737453139174,4,20000,7640
1,0.13041554001250438,25,20000,0
40,0.39961355314576347,22,13773,11565
43,0.13576674145425127,24,20000,16608
30,0.016593815112500743,27,20000,6849
43,0.258507361943358,23,20000,18001
1,0.09834321706343069,15,13773,41
31,0.37892314646623554,10,20000,18671
17,0.32059981661607406,20,20000,3227
12,0.4618013339889589,7,20000,8262
4,0.39149417863286795,4,13773,3428
41,0.09038797742036342,19,13773,13480
43,0.4000791183323982,17,13773,13773
9,0.32086852240701164,4,13773,5433
42,0.33447582088031247,3,13773,13773
24,0.4161314429850744,3,13773,13369
33,0.2869120345944701,27,13773,5825
36,0.23300175717650645,24,20000,12815
29,0.318320517679364,11,20000,16823
6,0.14897871447917954,16,13773,0
5,0.09129856554354965,4,13773,3248
2,0.3082939190356232,9,13773,319
12,0.11692418454273884,19,20000,380
2,0.039957554673303364,12,20000,189
25,0.000277092292626957,8,20000,16120
23,0.30415970070003356,20,20000,6247
5,0.1810743917401184,26,13773,0
42,0.376155485336728,8,20000,20000
41,0.18758819915655123,26,20000,14432
11,0.24300172411911336,3,20000,10039
35,0.20354248640769246,7,13773,13773
1,0.32528739555467306,6,13773,1072
10,0.1780695810074841,15,13773,610
38,0.48188382497115445,19,20000,17298
33,0.46807349329926506,5,20000,20000
25,0.42401395132864067,5,20000,18557
17,0.46015013528637405,25,13773,0
20,0.2245698442296955,14,13773,6091
35,0.26821519839474606,24,20000,11652
39,0.3710462962791222,22,20000,15927
43,0.34807296246927055,26,13773,10868
21,0.4453392978027354,2,20000,17914
29,0.35816551362834764,21,20000,10219
42,0.49894235411423027,6,20000,20000
29,0.1742528999157955,25,13773,4478
7,0.41649887111970896,4,13773,4683
33,0.3488174114163321,22,13773,8359
8,0.3456932226075093,20,13773,0
19,0.16291779742249946,14,13773,5523
39,0.39280089621151126,8,13773,13773
24,0.4501880111737996,11,13773,9466
18,0.10927423076028148,4,13773,9375
4,0.31274841855835206,24,13773,585
10,0.1960674145513876,3,20000,9095
14,0.49477405964743854,8,20000,9151
7,0.2394164079158408,10,20000,2449
18,0.11416008689847135,22,20000,1954
22,0.19092881261091627,13,13773,6711
26,0.3269191949083131,23,20000,6824
39,0.03804468567478814,11,20000,20000
31,0.3018009601106188,20,20000,12062
25,0.465612379589449,14,13773,8133
26,0.4251813938289252,11,20000,14539
18,0.033836768328991684,6,20000,12784
41,0.49669493936953407,16,20000,20000
28,0.34936346185193956,22,13773,6360
38,0.08114041215701184,4,20000,20000
40,0.006208044584711747,9,13773,13773
32,0.08564131814607567,7,13773,13773
18,0.41908796034286927,20,20000,3514
36,0.01081966247258187,18,13773,11652
18,0.11657365180904328,11,13773,6173
32,0.3786527976674377,2,20000,20000
15,0.29305526794906755,14,13773,3795
22,0.3913678551800959,11,20000,12536
6,0.37307525191339397,13,20000,95
25,0.025300693560902365,3,20000,18732
31,0.4462557095470758,11,13773,12148
11,0.11351591714113435,22,20000,0
7,0.2766962201148819,24,20000,0
4,0.3221440782638894,2,20000,5735
41,0.0843141054425477,2,13773,13773
27,0.4881156283504872,21,20000,8291
4,0.2440779780436545,27,13773,0
25,0.028821347798696717,16,13773,7365
4,0.4686310223889202,23,20000,0
21,0.29313392159663404,26,13773,869
14,0.3495965989906882,2,20000,11957
12,0.26258789496711205,27,13773,0
27,0.4173689773884838,22,20000,7664
32,0.016566731096605447,10,20000,19241
42,0.13418918263857388,25,13773,11001
22,0.2348241782013461,8,20000,14404
32,0.03830180815685502,17,20000,14483
42,0.3529533346633291,17,13773,13773
17,0.19683170702782038,14,13773,4654
29,0.13633399513407202,11,13773,11194
25,0.0016894234042061362,19,13773,6008
15,0.35991515587497686,10,13773,5879
12,0.4169046544364309,13,20000,3679
38,0.19752026784074922,25,20000,13915
32,0.28210898851668276,14,20000,16826
25,0.11384331296479921,12,13773,8838
0,0.31109882314006654,16,13773,0
37,0.006068729157600261,11,20000,20000
1,0.24432194854937922,11,13773,332
5,0.32210274092034613,10,20000,979
37,0.459095886614867,26,20000,12461
41,0.19066790856114213,26,13773,10442
23,0.3825951014905149,4,13773,12435
17,0.2988435149717504,24,13773,17
26,0.4635060564625403,17,13773,7716
40,0.1991888378297153,13,13773,13773
7,0.159547669936494,18,13773,306
27,0.4435709993470719,26,20000,5359
9,0.02462220070414456,16,13773,540
16,0.0681926964668384,26,20000,80
28,0.041202217292022225,4,20000,20000
5,0.4215549782882013,6,20000,4453
13,0.0053037116851596955,14,13773,2817
21,0.43082857774852407,25,20000,1839
5,0.2256338976856334,7,13773,2120
25,0.0020126394269853742,27,13773,2028
38,0.20082258860602092,27,13773,7834
11,0.09340042052251779,10,13773,3546
34,0.3122002437360815,20,13773,9702
13,0.3396793949608233,8,20000,7885
21,0.24376378520249992,14,13773,5293
22,0.020259762719834984,23,20000,3538
6,0.32806440218360094,6,13773,3495
39,0.4210193918027606,17,13773,13279
24,0.36016213866320074,5,13773,11424
12,0.4149789594776593,6,20000,8559
20,0.10025476177544373,21,20000,4037
40,0.4444439698282413,20,20000,18286
9,0.1610967253239814,24,20000,0
8,0.006702407125995513,7,13773,3863
14,0.42169582316453535,5,13773,7338
1,0.47091063448236337,26,20000,0
24,0.3277790987086744,2,20000,19595
12,0.11571831523171233,18,20000,383
33,0.1258722321412652,10,20000,20000
33,0.23329643671780975,17,13773,10216
34,0.44891553980070975,24,13773,7631
37,0.07479882807377919,3,13773,13773
2,0.4129868347917435,12,20000,0
41,0.14565140435257518,27,20000,13236
5,0.40429308471454894,6,13773,2786
18,0.4601355988007693,14,20000,6785
2,0.2137469359971601,21,20000,50
17,0.18252532705276542,18,20000,4082
38,0.4011106594856509,26,13773,9015
8,0.264741441189697,16,20000,0
11,0.34222452423159855,23,13773,68
4,0.31141461848058977,13,20000,0
2,0.07644442282239816,7,20000,1163
10,0.42239518014478084,21,13773,0
29,0.0978875557065681,14,13773,10124
3,0.4661410720353904,19,13773,401
4,0.12528564571107392,25,13773,0
0,0.36694048663687096,16,20000,376
26,0.14232769674679602,16,20000,11677
27,0.15889270429343194,9,13773,10835
28,0.15500092639115265,20,13773,6628
17,0.37394612701304164,24,20000,0
11,0.27840755898469655,15,20000,2397
12,0.4414762279237486,8,20000,7327
40,0.15368635960202243,15,13773,13773
1,0.34599626102837217,6,13773,877
36,0.37647429983155534,16,20000,18395
44,0.07574105651497909,22,13773,13449
15,0.20029467865990558,16,20000,3971
23,0.24140874717520555,25,13773,2647
34,0.17784369494718716,5,13773,13773
21,0.16105629798456905,2,20000,17939
35,0.34320994699882096,18,20000,15561
10,0.10793319882974428,26,13773,0
28,0.3546953726255644,21,20000,9363
34,0.4675220981953653,2,13773,13773
14,0.28259876058887556,17,20000,2784
30,0.30571711836973703,14,20000,15297
41,0.03446635106204454,19,13773,13412
40,0.4322384518089141,11,20000,20000
42,0.14272389359993276,24,13773,11172
15,0.30752558276428243,19,13773,1368
9,0.48955608487240115,18,13773,218
31,0.2977513002864039,27,13773,5603
1,0.3623547437321888,10,20000,0
23,0.22265980911187594,15,13773,6827
22,0.03018292175752868,22,13773,3346
1,0.39879967474489425,14,13773,109
37,0.017499420631992835,21,20000,14967
30,0.35032891444392705,21,13773,7127
39,0.011460786574818471,15,13773,13773
25,0.4311526182883353,12,20000,14138
28,0.07881801791649029,14,13773,9924
2,0.25713574772127556,18,13773,105
13,0.29857535224157367,4,20000,9858
24,0.22877270368670605,2,13773,12918
0,0.1703817446744436,22,13773,0
2,0.23390714809048585,6,20000,2107
25,0.15570787694057936,26,20000,3959
17,0.2190611735404316,14,20000,6476
8,0.17945649549901532,25,13773,100
37,0.28310241175357265,6,13773,13773
22,0.11896208112249174,6,20000,15088
20,0.49432827745700625,24,13773,1357
0,0.2504349766910828,13,20000,560
20,0.09708103870725482,3,13773,11287
26,0.23853337478363623,24,20000,6129
41,0.4332075647624121,17,20000,20000
5,0.010903396562197798,18,20000,0
43,0.3397770595536444,6,13773,13773
35,0.273983898396964,13,20000,19881
27,0.08477899718506776,16,20000,11928
44,0.4087382196524603,7,13773,13773
16,0.18444231118700283,14,20000,6274
39,0.14690101440775372,12,13773,13773
2,0.4140625959284505,27,20000,0
11,0.3192625230958323,18,20000,0
38,0.4491295418374122,10,20000,20000
11,0.3149418518355997,26,20000,0
1,0.37040882896605765,17,20000,538
21,0.4182229481298064,18,20000,6574
22,0.027369817954968456,21,20000,4933
29,0.38802447943469015,25,13773,5360
4,0.3068532409247884,19,20000,0
8,0.034753898257596616,14,13773,374
20,0.25428896093435754,12,13773,7146
10,0.04122903899197694,14,13773,1080
4,0.3679736008616112,25,13773,24
34,0.2732508569489415,27,13773,6063
26,0.47678676870614867,14,13773,8745
1,0.09156768578588492,13,20000,0
23,0.3030167262601892,15,20000,9747
30,0.10579106728524568,14,20000,15602
32,0.30703249236369917,26,20000,9055
38,0.36132485118042823,10,20000,20000
29,0.3611521646647693,15,13773,9372
36,0.40753699534130494,2,13773,13773
27,0.42677511397915835,10,13773,10775
30,0.03863586313358852,5,20000,20000
10,0.17163357853620204,13,20000,2249
22,0.34356126017990285,25,20000,2478
1,0.24929314369560607,15,20000,543
39,0.09533797337739575,10,13773,13773
40,0.276354785083349,4,13773,13773
26,0.2037178263830719,7,20000,17276
34,0.19501913882715255,4,13773,13773
1,0.4048768587178319,2,20000,4464
38,0.20379916691609062,27,20000,12058
36,0.013227252740212081,23,20000,13618
20,0.029031669445545638,22,13773,2213
4,0.42812202084581014,4,13773,3206
44,0.48030040500626064,15,13773,13773
20,0.3442046682278538,21,20000,4061
28,0.1821841470500401,3,20000,20000
19,0.46930015789736373,13,20000,8407
37,0.3314015431878679,27,13773,7745
19,0.42216677459966884,11,20000,10158
24,0.38292615201850466,14,20000,11682
1,0.1895696578862962,21,13773,0
31,0.23935110042539276,5,20000,20000
25,0.09306607718404974,20,13773,5299
5,0.14600705022036703,23,13773,0
40,0.38906283064326086,2,20000,20000
2,0.4469891959415541,26,20000,781
32,0.3622302116257059,12,20000,18223
0,0.23258684832831916,27,20000,0
4,0.043254634469873765,17,13773,0
12,0.028473974349224107,20,13773,0
18,0.1871627823064269,20,13773,1898
11,0.23191085938383155,13,13773,1887
24,0.30456031110664844,4,13773,12083
34,0.003244760693498605,24,13773,8034
11,0.4948614452331532,25,13773,319
29,0.18196944170202145,19,20000,11056
4,0.4240473319005607,18,20000,0
33,0.2674833528327022,6,20000,20000
21,0.06521972726667324,17,20000,7344
38,0.39878277626726094,25,20000,13437
12,0.35491353745993803,15,20000,2511
2,0.263718042464614,20,13773,459
19,0.25727654566689,7,20000,13181
30,0.04373980287546403,4,20000,20000
4,0.32792447428693705,7,13773,1656
23,0.4556225778771499,13,13773,7409
39,0.04662245961067918,21,20000,17190
32,0.13175572532445246,12,13773,12493
7,0.4511539867210494,8,20000,4035
23,0.14217195490989665,27,13773,1590
19,0.32697183608996316,2,20000,16008
15,0.2674090824715721,17,20000,3253
11,0.29816380250193103,17,20000,1331
12,0.20789445078862656,18,13773,813
44,0.14999573527685556,16,13773,13773
41,0.024266725364834485,22,20000,17807
38,0.3721404696470821,10,13773,13773
24,0.3730467310971134,6,13773,11727
31,0.3353628700393616,21,20000,11483
23,0.3218168940598103,9,20000,13815
43,0.12185856608376311,22,13773,13737
8,0.011172466883145604,2,13773,6014
